
max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
3.4781,-3.3988,0.0125667522900391,0.587048392053516,0.587039575797234,-0.0050398297827183,8.82093261284325,5.92481349366699,46.7137063139652,OR_021_6_1
1.9806,-1.9531,0.008445063125,0.613234829885931,0.613143257416714,0.003669741115111,0.401647312342306,3.23024020250118,72.6037506577802,IR_021_1
0.44414,-0.43893,0.009758899790039,0.13339754859605,0.133721550909404,0.0399103238707185,0.201249029430777,3.32137936614947,13.7025232133128,OR_014_6_1
0.19589,-0.21717,0.0104694915185547,0.0627151078833505,0.0635678732466946,-0.22923101760338,-0.12321442301653,3.08158807263834,6.07172498626468,Normal_1
0.741,-0.63148,0.0321957742041016,0.185036078026069,0.187771670130111,0.123369839344514,0.694494524777838,3.94628220266957,5.83218371888663,IR_014_1
0.62689,-0.50151,0.0117820901025391,0.171642741087939,0.172004833795092,0.0373881179625896,-0.0676133874517513,3.64460687626261,14.5988387712317,Ball_021_1
1.0518,-1.0754,0.0322484774511719,0.232203599224083,0.234376083234505,-0.0809945831867165,1.9704327209767,4.48765925893396,7.26781856877983,IR_014_1
4.8594,-4.7914,0.00908669765625,1.17156909712217,1.17131828090601,0.0770824264592688,2.59570194478612,4.14865889076818,128.904727021522,OR_007_6_1
4.3711,-4.6675,0.0116645710205078,0.669987691956687,0.669925658704349,-0.35997604286017,17.8046562115323,6.52475381888463,57.4325157373155,OR_021_6_1
0.53906,-0.50965,0.0134243370019531,0.162466727776826,0.162980864095049,-0.0088987548346071,0.060382389218137,3.30750485950071,12.1407011810965,Ball_021_1
0.19422,-0.19756,0.0093803773291015,0.0673245353154359,0.0679586002951271,-0.159481714201487,-0.302498521863367,2.85791642494918,7.24476190145285,Normal_1
1.1167,-0.7725,0.0088961011523437,0.217695759051633,0.21782434154957,0.292374753127844,3.16233667185584,5.1266079449889,24.4853714924523,Ball_014_1
0.67612,-0.69198,0.0128375772851563,0.12881595671079,0.129422763740345,-0.168600982424748,3.63323689875892,5.22411962517249,10.0815567350074,Ball_014_1
1.1096,-0.88849,0.0323404756591797,0.210453467448731,0.212873065527958,0.268316727828731,2.07484050883389,5.21249598791665,6.58224906062985,IR_014_1
0.99364,-0.80651,0.0291402223925781,0.207711823911832,0.209695702981933,0.0118249292900986,1.02809952215903,4.7384852711341,7.19609137352848,IR_014_1
0.18254,-0.20403,0.0084009480371093,0.0668036209655325,0.0673135992031768,-0.217930837857761,-0.256483503229936,2.71178487201417,8.01261939793384,Normal_1
3.4672,-4.0273,0.0130803640576172,0.588207070661498,0.5882089039302,-0.69637323467922,13.0491157631281,5.89450444703135,44.9688480641075,OR_021_6_1
1.5894,-1.4597,0.0234704987744141,0.292511990225006,0.293380895425054,-0.257290339508779,4.34973874534132,5.41753067355412,12.499985545466,IR_007_1
0.38427,-0.25806,0.0101531947802734,0.0984041673674526,0.0989026759322585,0.166721387775994,0.300821825986183,3.88533471291715,9.7410399458125,Ball_014_1
0.3657,-0.32315,0.0136470410253906,0.101902624054607,0.102787723657864,-0.11113581790681,0.230658637971836,3.55781786954694,7.53186888400385,Ball_014_1
0.85449,-0.66444,0.0327241223339844,0.18787948824734,0.190662882051608,0.252158804446599,1.11957457729904,4.48167986765621,5.82637114314911,IR_014_1
0.93376,-0.65317,0.0317605657617187,0.194023756245889,0.196559329646733,0.0481953223518805,0.862098490789487,4.75052495182093,6.18878552483619,IR_014_1
0.86242,-0.86805,0.0130606571435547,0.178680883891442,0.179114069092812,-0.0143139696414363,3.93543658152557,4.8149204826178,13.7140166167828,Ball_014_1
0.77605,-0.68155,0.0295238209619141,0.177240992435672,0.179640436306013,-0.0769160436086917,0.80300427139102,4.32001845440866,6.08459306597714,IR_014_1
0.20006,-0.21049,0.0102851853759766,0.0666801285546276,0.0674526023729069,-0.098665945625654,-0.15611606587054,2.96593449269729,6.558229133182,Normal_1
0.46563,-0.38177,0.009647782915039,0.148441937598261,0.148718960699174,0.0639966707094629,-0.0774960114299015,3.1309390397225,15.4148328179472,OR_014_6_1
0.50902,-0.48065,0.0201187494482422,0.147112553529571,0.14844628675736,-0.0488433530760769,0.173009280565763,3.42898438970057,7.37850466994755,Ball_007_1
1.4518,-1.2759,0.0202289318847656,0.287419605263888,0.288060587805388,0.0993988637617804,4.31096836030529,5.03991195415051,14.2400295500687,IR_007_1
0.76103,-0.84197,0.0337322785351563,0.18280294319622,0.185845273824324,0.0667860155304105,1.5009231836565,4.0949655826028,5.50941952025665,IR_014_1
4.0761,-4.1512,0.0166459582714844,1.1155751045782,1.11542692815371,0.0412821616214317,2.47535576448834,3.65429585490365,67.0088744644102,OR_007_6_1
1.1399,-1.0929,0.0080742772558593,0.280726198569032,0.28077377448544,0.0683350980876099,0.969567729468969,4.0598521072313,34.7738584628967,Ball_021_1
0.21842,-0.22405,0.0113272862988281,0.0712059231143229,0.0720840840761663,-0.159416649266699,-0.111977415966383,3.03007248825151,6.36375581710368,Normal_1
1.5458,-1.52,0.0091338508789062,0.488156444903393,0.488122716245487,0.0580038480037073,-0.183730382583723,3.16682659616805,53.4410647509869,IR_021_1
0.19151,-0.2059,0.0076937639501953,0.0669453400742425,0.0673697576199371,-0.215370340078793,-0.170708424943838,2.84267016485933,8.75641078359662,Normal_1
2.6012,-2.4777,0.0118026198242187,0.642424080298403,0.642375655564994,0.0355758057790573,0.940356306255921,4.04934398971291,54.4265311542825,IR_021_1
0.45749,-0.37968,0.0173630387011719,0.135868865288016,0.136940899024082,-0.0269302722734811,0.0324835804149863,3.34078425992768,7.88692010545594,Ball_007_1
3.6133,-4.3244,0.0068786416748046,0.662894710849176,0.66276854802225,-0.580128521837685,11.3220001251699,5.45182780743346,96.351660597449,OR_021_6_1
0.43434,-0.3511,0.0123201507226562,0.123954840700478,0.124535482100175,-0.020816367404326,-0.261286094456212,3.4876807209902,10.1082758566548,OR_014_6_1
2.3574,-2.2218,0.0110710902685547,0.649145394477103,0.649081316554432,0.0708930282758584,0.601190626352456,3.63190241326613,58.6284910347108,IR_021_1
0.85324,-0.5739,0.0303162523681641,0.179190561409681,0.181693847192679,0.143350237201904,0.807083174665377,4.6960313361364,5.99328191974946,IR_014_1
2.5787,-2.261,0.0120616463623047,0.666349900048127,0.666296379171838,0.011334865586723,0.688756455402058,3.8701996297881,55.2409148102834,IR_021_1
1.2776,-1.2822,0.0235074822363281,0.274953002180743,0.275889183333036,-0.196752964450269,4.02811367662874,4.63084483619555,11.7362285147952,IR_007_1
4.5231,-4.5848,0.0175954749462891,0.652787292623771,0.652865053629409,-0.504115244123825,12.9543725654773,6.92807797699566,37.104144993091,OR_021_6_1
2.6649,-2.8553,0.0121518796728516,0.667882168934731,0.667829659275195,0.006422730931579,1.76173585081767,3.99038881096155,54.9569019159389,IR_021_1
0.47689,-0.38344,0.0179966627490234,0.136439895680614,0.137588645008617,-0.0043571933659376,-0.0998904969779986,3.46605637383908,7.64523105907974,Ball_007_1
0.3027,-0.28664,0.0124091273583984,0.0926689442618991,0.0934736676340009,-0.0199847207726701,0.0114497654540413,3.23834516887934,7.5326543869129,Ball_014_1
2.1358,-2.2482,0.0111583605957031,0.588194547385039,0.588156783979355,0.0199786421978123,0.602491066886061,3.63134466553219,52.7099638817769,IR_021_1
0.2155,-0.1719,0.0121707080273437,0.061934591867274,0.0631042534913195,-0.0103303636077502,-0.0862679965743096,3.41498374637526,5.18492871158721,Normal_1
0.2276,-0.2324,0.0106223467236328,0.0663864766400535,0.0672149283635229,-0.147864180302328,-0.245256071845614,3.38615253398852,6.32769105662704,Normal_1
4.296,-4.0673,0.0152893814453125,0.608546719175026,0.608590215040637,0.127082955244574,13.2123372874085,7.05893702170868,39.8047636666964,OR_021_6_1
0.21174,-0.20236,0.0146271316699219,0.0638792513597988,0.0655173204187133,-0.0909491020940992,-0.0101624391880182,3.23181715379681,4.47916391929651,Normal_1
0.39553,-0.35882,0.0119675291357422,0.1243898380046,0.124933976398631,0.0201609095763302,-0.188063842058053,3.16591219940018,10.4394127627819,OR_014_6_1
0.49066,-0.37384,0.0161847914208984,0.141907435544249,0.142792979046104,0.0036426197687912,-0.286059390393166,3.43616334134733,8.822664150106,Ball_007_1
2.5954,-2.2347,0.0086281994970703,0.352589990644647,0.352609478531284,0.321813072699772,16.0348594466219,7.36055085873063,40.8670984776154,Ball_014_1
0.59288,-0.5666,0.019697212421875,0.152701983886989,0.15393014769325,0.0240277210550741,0.577021025311601,3.8516171710657,7.81481888890535,Ball_007_1
0.19193,-0.20423,0.0122932432226562,0.0635003459856195,0.0646641235593527,-0.194828220814713,-0.152675425753372,2.96810641566702,5.26013537584433,Normal_1
0.4698,-0.37509,0.013573097265625,0.13039899060261,0.131071823957713,0.144676576698107,0.0598976979643875,3.58429436483289,9.65673651287119,OR_014_6_1
0.47752,-0.39303,0.0148051973925781,0.131050867901769,0.131852713071558,0.0028553564308435,0.074213532018534,3.62161679404234,8.9058395896603,OR_014_6_1
0.1961,-0.23845,0.0089416538671875,0.0648281010391405,0.0654261703530563,-0.274536736034823,0.0621651057626105,2.99727156490735,7.31700995418148,Normal_1
2.3553,-2.3246,0.0114102271435547,0.624636154174081,0.62458786854277,0.0097423817661743,0.514169947580151,3.7709666143455,54.7393019161395,IR_021_1
0.52029,-0.39053,0.0158406637890625,0.141031227339867,0.141883832392566,0.136601298870407,-0.0631829721763948,3.66701400171131,8.95693730274943,Ball_007_1
0.22718,-0.19339,0.0119442885498047,0.0645543227156398,0.0656345321841351,-0.159536187954761,-0.0104187259212623,3.46128771608603,5.49505580934817,Normal_1
0.65839,-0.69073,0.0119217092333984,0.136699451715947,0.137185067939889,-0.110622572226998,3.98524577325828,4.79928325937403,11.5071643884392,Ball_014_1
0.54177,-0.43121,0.0124091344824219,0.15131044721006,0.151781615905333,0.097806564728011,-0.131684127544195,3.56940461312458,12.2314425812968,OR_014_6_1
1.4584,-1.5114,0.0219232593115234,0.278106919264871,0.278901994401655,-0.27774328058194,5.17474239732148,5.22907698501329,12.7217395205036,IR_007_1
0.48837,-0.61229,0.0148514685742188,0.174835523848007,0.175422635370254,-0.0686274027326296,-0.118680674997135,2.78396228040485,11.8118039636011,Ball_021_1
0.18483,-0.19401,0.0161919794726562,0.0621852353666157,0.0642440309409578,-0.255016578770428,0.0084798115866582,2.87699880117834,3.96764528076682,Normal_1
1.4495,-1.2356,0.0223379813378906,0.272169741006155,0.273018649963856,0.104098755131546,4.47131361078555,5.30916111478793,12.2221719963903,IR_007_1
4.5147,-4.6044,0.0148424244628906,0.996398838189504,0.996266114793984,0.0622464288579053,3.34734183874801,4.53162055093441,67.122869129964,OR_007_6_1
0.25931,-0.21279,0.0145112950292969,0.0806075826703291,0.0818839875661464,0.0028034397040836,-0.117137929822616,3.16679741311484,5.64277601694616,Ball_014_1
1.4267,-1.4232,0.0211775015966797,0.259604158280181,0.260403337513013,-0.146360743209067,5.0362890387539,5.47880842705676,12.2962256111382,IR_007_1
4.1767,-4.7927,0.0163826394335938,0.674587282753522,0.674621517411589,-0.540239244923348,14.7584653347853,6.19117518816374,41.1790493312225,OR_021_6_1
0.48315,-0.39887,0.0174006754492187,0.151353908453438,0.152314160735663,0.145355784863228,0.0864874859461451,3.17206225387339,8.75334760309557,Ball_007_1
1.482,-1.4895,0.0213207189599609,0.288205842144773,0.288923212271973,-0.355967498872632,5.11902227420471,5.12939056833186,13.5512884351861,IR_007_1
0.84093,-1.0537,0.0293867699902344,0.205907902371236,0.207944570329613,-0.0351094681421867,1.35588806533266,4.04401037577967,7.0761288293581,IR_014_1
